RESULT FOR : Trace3

		Nb execution :	3
		Duration :	20000
		% of insertions :	0,9
		% of Blocks :	0,4
		Avg blockSize :	 20
		Sdv blockSize :	 3,0
		Probability :	1,0
		Delay :	1
		Sdv :	1,0
		Number of replicas :	20


Name	Bandwith (o)	Total execution time (ms)	Average local execution time (ns)	Average remote execution time (ns)	Memory (o)
LogootSplitO	4024622	480,45497	21294,13945	23765,31235	0,0
Treedoc	7470212	69,262626	5461,26505	3344,751	0,0
RGA	11982832	1468,118735	1496702,6137	2232,98435	0,0
RgaS	2412305	580,004727	592486,4222	820,31275	0,0
RgaTreeSplit	2628268	35,443315	3525,51555	1682,34545	0,0
RgaTreeSplitBalanced	2628292	29,140925	2852,5486	1372,95665	0,0
