RESULT FOR : Trace1

		Nb execution :	3
		Duration :	5000
		% of insertions :	0,9
		% of Blocks :	0,4
		Avg blockSize :	 20
		Sdv blockSize :	 3,0
		Probability :	1,0
		Delay :	5
		Sdv :	2,0
		Number of replicas :	20


Name	Bandwith (o)	Total execution time (ms)	Average local execution time (ns)	Average remote execution time (ns)	Memory (o)
RgaTreeSplitBalanced	728085	7,973932	4077,471	1394,8714	13067,1
RgaTreeSplit	728061	6,806182	3837,2446	1236,3066	13067,1
RgaS	599274	24,336099	86078,1622	772,0986	17073,4
RGA	2925803	79,910152	297179,215	1903,1658	17072,6
LogootSplitO	864014	40,929803	6806,4748	8177,0948	17068,8
Treedoc	1455553	11,782921	4623,4904	2206,2852	17068,8
