Ins|zqyljvehoovfotvypyhliiijgatsblfxnvwtfbttrhwgiu|614|{(0,72),(1,68),(2,74),(3,66),(4,76),}|0
Ins|n|375|{(0,70),(1,67),(2,74),(3,68),(4,76),}|3
Ins|d|442|{(0,70),(1,68),(2,76),(3,65),(4,76),}|2
Ins|s|494|{(0,70),(1,67),(2,74),(3,69),(4,76),}|3
Ins|g|676|{(0,71),(1,69),(2,75),(3,66),(4,77),}|4
Ins|n|160|{(0,72),(1,69),(2,74),(3,70),(4,76),}|3
Ins|d|359|{(0,73),(1,70),(2,76),(3,68),(4,76),}|0
Ins|q|307|{(0,71),(1,69),(2,77),(3,67),(4,76),}|2
del|1|741|{(0,72),(1,70),(2,76),(3,70),(4,78),}|4
del|1|463|{(0,72),(1,70),(2,78),(3,70),(4,77),}|2
del|1|532|{(0,73),(1,70),(2,76),(3,70),(4,79),}|4
Ins|sozikbmlztxachnqjdgcbuwiuowjrhjwlvwtkyanpsuafc|74|{(0,72),(1,70),(2,79),(3,70),(4,77),}|2
Ins|n|806|{(0,73),(1,70),(2,80),(3,70),(4,77),}|2
Ins|i|64|{(0,73),(1,70),(2,77),(3,71),(4,77),}|3
Ins|p|285|{(0,74),(1,70),(2,78),(3,70),(4,78),}|0
Ins|ogkusvhkddtidrauoixneefjnnaryfakubluph|490|{(0,73),(1,71),(2,78),(3,70),(4,79),}|1
Ins|a|393|{(0,73),(1,70),(2,81),(3,71),(4,78),}|2
Ins|j|879|{(0,73),(1,72),(2,79),(3,70),(4,79),}|1
del|1|852|{(0,73),(1,70),(2,82),(3,71),(4,78),}|2
Ins|j|37|{(0,73),(1,70),(2,78),(3,72),(4,78),}|3
Ins|e|252|{(0,74),(1,70),(2,82),(3,71),(4,80),}|4
Ins|mskiiexpygktrofxeuswulanwihgcjukggtqjxj|404|{(0,74),(1,72),(2,82),(3,73),(4,79),}|3
Ins|r|518|{(0,75),(1,72),(2,82),(3,72),(4,79),}|0
Ins|u|308|{(0,74),(1,72),(2,82),(3,74),(4,79),}|3
Ins|x|122|{(0,74),(1,72),(2,82),(3,72),(4,81),}|4
Ins|p|180|{(0,74),(1,72),(2,82),(3,72),(4,82),}|4
Ins|q|479|{(0,74),(1,73),(2,82),(3,72),(4,79),}|1
Ins|o|410|{(0,75),(1,72),(2,82),(3,75),(4,81),}|3
Ins|t|653|{(0,74),(1,74),(2,82),(3,72),(4,80),}|1
del|1|541|{(0,75),(1,72),(2,83),(3,74),(4,81),}|2
Ins|c|487|{(0,75),(1,75),(2,82),(3,74),(4,82),}|1
Ins|n|362|{(0,75),(1,74),(2,82),(3,76),(4,81),}|3
Ins|j|220|{(0,76),(1,73),(2,82),(3,74),(4,82),}|0
Ins|v|653|{(0,75),(1,74),(2,82),(3,75),(4,83),}|4
Ins|x|464|{(0,76),(1,76),(2,82),(3,75),(4,82),}|1
del|36|556|{(0,77),(1,75),(2,82),(3,75),(4,82),}|0
del|1|691|{(0,75),(1,75),(2,83),(3,76),(4,84),}|4
del|1|704|{(0,76),(1,75),(2,83),(3,76),(4,85),}|4
Ins|a|534|{(0,77),(1,76),(2,83),(3,76),(4,86),}|4
Ins|w|397|{(0,78),(1,75),(2,83),(3,76),(4,84),}|0
del|1|512|{(0,77),(1,77),(2,83),(3,76),(4,83),}|1
Ins|u|396|{(0,77),(1,76),(2,83),(3,77),(4,84),}|3
Ins|hmdggfjkjtxcoulhvwkgijcjvdfiuqxswjlnpmnehli|314|{(0,77),(1,76),(2,83),(3,76),(4,87),}|4
Ins|j|13|{(0,79),(1,76),(2,83),(3,76),(4,84),}|0
Ins|q|531|{(0,77),(1,76),(2,84),(3,76),(4,87),}|2
Ins|c|6|{(0,78),(1,76),(2,83),(3,78),(4,86),}|3
Ins|h|717|{(0,80),(1,76),(2,83),(3,76),(4,85),}|0
Ins|g|440|{(0,81),(1,76),(2,83),(3,76),(4,86),}|0
Ins|v|655|{(0,79),(1,76),(2,85),(3,77),(4,87),}|2
del|1|901|{(0,81),(1,77),(2,86),(3,78),(4,87),}|2
del|1|102|{(0,81),(1,77),(2,85),(3,78),(4,88),}|4
Ins|s|528|{(0,81),(1,78),(2,85),(3,78),(4,87),}|1
Ins|u|82|{(0,81),(1,77),(2,87),(3,78),(4,87),}|2
Ins|p|357|{(0,81),(1,79),(2,86),(3,78),(4,87),}|1
del|45|322|{(0,81),(1,77),(2,87),(3,79),(4,88),}|3
Ins|i|405|{(0,81),(1,79),(2,87),(3,78),(4,89),}|4
Ins|d|131|{(0,81),(1,79),(2,88),(3,78),(4,88),}|2
Ins|r|434|{(0,81),(1,80),(2,87),(3,78),(4,88),}|1
Ins|u|671|{(0,81),(1,79),(2,89),(3,79),(4,88),}|2
Ins|sszaoxuuegljxznzzurivcdgllmurkdqhxflovfgns|660|{(0,81),(1,81),(2,87),(3,78),(4,88),}|1
Ins|x|372|{(0,82),(1,79),(2,87),(3,79),(4,89),}|0
Ins|e|834|{(0,81),(1,79),(2,90),(3,79),(4,89),}|2
Ins|n|784|{(0,83),(1,79),(2,89),(3,79),(4,89),}|0
Ins|bpmgwsdnhxhmkxazmaxiyjxnybdrbvftfoiekijvib|226|{(0,81),(1,79),(2,91),(3,79),(4,89),}|2
Ins|w|87|{(0,84),(1,79),(2,89),(3,79),(4,89),}|0
Ins|l|863|{(0,81),(1,82),(2,89),(3,79),(4,88),}|1
Ins|y|745|{(0,81),(1,80),(2,89),(3,79),(4,90),}|4
Ins|q|495|{(0,81),(1,80),(2,89),(3,80),(4,89),}|3
Ins|q|415|{(0,81),(1,80),(2,89),(3,79),(4,91),}|4
Ins|k|601|{(0,82),(1,80),(2,89),(3,79),(4,92),}|4
Ins|i|871|{(0,83),(1,82),(2,91),(3,80),(4,93),}|4
Ins|s|103|{(0,85),(1,82),(2,91),(3,80),(4,92),}|0
Ins|y|776|{(0,86),(1,82),(2,91),(3,80),(4,92),}|0
Ins|h|519|{(0,84),(1,82),(2,91),(3,80),(4,94),}|4
Ins|n|309|{(0,87),(1,82),(2,91),(3,80),(4,93),}|0
Ins|b|191|{(0,86),(1,83),(2,91),(3,80),(4,93),}|1
del|1|445|{(0,86),(1,84),(2,91),(3,80),(4,93),}|1
Ins|d|960|{(0,86),(1,85),(2,91),(3,80),(4,94),}|1
del|1|734|{(0,86),(1,86),(2,91),(3,80),(4,94),}|1
Ins|t|513|{(0,86),(1,87),(2,91),(3,80),(4,94),}|1
del|1|229|{(0,86),(1,82),(2,91),(3,80),(4,95),}|4
del|1|643|{(0,87),(1,84),(2,91),(3,80),(4,96),}|4
Ins|l|396|{(0,87),(1,85),(2,91),(3,80),(4,97),}|4
Ins|a|148|{(0,87),(1,88),(2,91),(3,80),(4,94),}|1
Ins|q|463|{(0,87),(1,85),(2,91),(3,80),(4,98),}|4
del|1|100|{(0,88),(1,87),(2,91),(3,80),(4,95),}|0
Ins|z|936|{(0,87),(1,89),(2,91),(3,80),(4,95),}|1
del|1|114|{(0,89),(1,87),(2,91),(3,80),(4,95),}|0
Ins|u|794|{(0,90),(1,87),(2,91),(3,80),(4,98),}|0
Ins|q|649|{(0,88),(1,87),(2,92),(3,80),(4,97),}|2
Ins|o|417|{(0,91),(1,89),(2,91),(3,80),(4,98),}|0
Ins|q|523|{(0,92),(1,89),(2,91),(3,80),(4,98),}|0
Ins|y|649|{(0,93),(1,89),(2,91),(3,80),(4,98),}|0
Ins|p|930|{(0,90),(1,89),(2,93),(3,80),(4,98),}|2
del|1|128|{(0,90),(1,90),(2,92),(3,80),(4,98),}|1
del|1|720|{(0,91),(1,89),(2,94),(3,80),(4,98),}|2
Ins|c|290|{(0,92),(1,89),(2,92),(3,81),(4,98),}|3
Ins|c|954|{(0,94),(1,89),(2,92),(3,80),(4,98),}|0
Ins|y|935|{(0,92),(1,89),(2,92),(3,80),(4,99),}|4
Ins|y|321|{(0,95),(1,89),(2,92),(3,80),(4,98),}|0
Ins|u|668|{(0,93),(1,91),(2,92),(3,80),(4,98),}|1
Ins|v|596|{(0,93),(1,89),(2,92),(3,82),(4,98),}|3
Ins|d|473|{(0,92),(1,89),(2,93),(3,80),(4,100),}|4
Ins|a|732|{(0,93),(1,89),(2,93),(3,80),(4,101),}|4
del|1|301|{(0,93),(1,90),(2,95),(3,80),(4,99),}|2
Ins|tavwdthpcutprgjfqukjlwcvxybpboeb|2|{(0,93),(1,92),(2,94),(3,82),(4,100),}|1
del|1|746|{(0,96),(1,92),(2,95),(3,82),(4,100),}|0
Ins|g|813|{(0,95),(1,93),(2,95),(3,82),(4,101),}|1
Ins|w|392|{(0,97),(1,92),(2,95),(3,82),(4,100),}|0
Ins|p|650|{(0,95),(1,94),(2,95),(3,82),(4,101),}|1
Ins|r|985|{(0,95),(1,95),(2,95),(3,82),(4,101),}|1
Ins|h|935|{(0,95),(1,92),(2,95),(3,83),(4,101),}|3
Ins|q|175|{(0,98),(1,93),(2,95),(3,82),(4,101),}|0
del|1|1009|{(0,97),(1,93),(2,96),(3,82),(4,101),}|2
Ins|x|151|{(0,97),(1,94),(2,97),(3,82),(4,101),}|2
del|1|371|{(0,99),(1,95),(2,95),(3,83),(4,101),}|0
del|1|146|{(0,100),(1,95),(2,96),(3,83),(4,101),}|0
Ins|c|414|{(0,101),(1,95),(2,96),(3,83),(4,101),}|0
Ins|p|543|{(0,98),(1,95),(2,95),(3,83),(4,102),}|4
Ins|z|135|{(0,98),(1,95),(2,97),(3,84),(4,101),}|3
del|38|273|{(0,102),(1,95),(2,97),(3,83),(4,101),}|0
Ins|b|555|{(0,101),(1,95),(2,97),(3,83),(4,103),}|4
Ins|y|685|{(0,103),(1,95),(2,97),(3,83),(4,102),}|0
Ins|p|971|{(0,102),(1,95),(2,97),(3,83),(4,104),}|4
del|1|926|{(0,102),(1,96),(2,97),(3,84),(4,102),}|1
Ins|z|864|{(0,102),(1,97),(2,97),(3,84),(4,103),}|1
del|1|455|{(0,102),(1,98),(2,97),(3,84),(4,104),}|1
del|1|793|{(0,103),(1,95),(2,97),(3,85),(4,104),}|3
Ins|s|884|{(0,103),(1,99),(2,97),(3,84),(4,104),}|1
Ins|j|767|{(0,104),(1,97),(2,97),(3,84),(4,104),}|0
Ins|d|129|{(0,103),(1,98),(2,97),(3,86),(4,104),}|3
del|41|319|{(0,103),(1,99),(2,98),(3,85),(4,104),}|2
Ins|t|982|{(0,104),(1,98),(2,97),(3,87),(4,104),}|3
del|1|585|{(0,104),(1,100),(2,97),(3,85),(4,104),}|1
Ins|x|394|{(0,103),(1,99),(2,97),(3,85),(4,105),}|4
Ins|qgvzluouadjvxchyeibknveymdzmwkrvdruulpnt|103|{(0,103),(1,99),(2,99),(3,85),(4,104),}|2
Ins|s|637|{(0,105),(1,99),(2,97),(3,86),(4,104),}|0
Ins|y|189|{(0,104),(1,101),(2,97),(3,85),(4,104),}|1
del|1|334|{(0,104),(1,99),(2,100),(3,85),(4,104),}|2
Ins|b|818|{(0,106),(1,99),(2,97),(3,86),(4,104),}|0
Ins|m|364|{(0,104),(1,98),(2,97),(3,88),(4,104),}|3
del|1|728|{(0,107),(1,100),(2,97),(3,87),(4,105),}|0
del|1|840|{(0,106),(1,101),(2,100),(3,88),(4,106),}|4
Ins|u|518|{(0,106),(1,102),(2,99),(3,88),(4,105),}|1
Ins|e|775|{(0,106),(1,103),(2,100),(3,88),(4,105),}|1
Ins|y|758|{(0,107),(1,101),(2,101),(3,88),(4,105),}|2
Ins|a|150|{(0,107),(1,101),(2,100),(3,88),(4,107),}|4
Ins|f|698|{(0,107),(1,104),(2,100),(3,88),(4,105),}|1
Ins|mmgxxocpnoopwndqojrhauhakauwojrrjlrd|53|{(0,108),(1,103),(2,101),(3,88),(4,106),}|0
Ins|i|25|{(0,107),(1,105),(2,101),(3,88),(4,107),}|1
Ins|j|119|{(0,109),(1,104),(2,101),(3,88),(4,107),}|0
Ins|q|172|{(0,107),(1,104),(2,101),(3,89),(4,107),}|3
del|1|271|{(0,107),(1,104),(2,101),(3,88),(4,108),}|4
del|1|797|{(0,108),(1,104),(2,101),(3,90),(4,107),}|3
Ins|q|121|{(0,108),(1,105),(2,101),(3,91),(4,107),}|3
Ins|z|163|{(0,108),(1,104),(2,101),(3,88),(4,109),}|4
Ins|k|564|{(0,110),(1,104),(2,101),(3,88),(4,107),}|0
Ins|t|525|{(0,108),(1,106),(2,101),(3,88),(4,108),}|1
Ins|q|292|{(0,109),(1,105),(2,102),(3,91),(4,108),}|2
Ins|g|805|{(0,110),(1,104),(2,101),(3,89),(4,110),}|4
Ins|x|1057|{(0,111),(1,105),(2,101),(3,91),(4,109),}|0
Ins|f|135|{(0,110),(1,106),(2,101),(3,91),(4,111),}|4
Ins|m|224|{(0,110),(1,106),(2,101),(3,92),(4,108),}|3
Ins|w|994|{(0,112),(1,105),(2,101),(3,91),(4,109),}|0
Ins|p|166|{(0,110),(1,106),(2,103),(3,91),(4,109),}|2
del|1|291|{(0,113),(1,106),(2,101),(3,91),(4,109),}|0
del|1|67|{(0,110),(1,106),(2,102),(3,93),(4,109),}|3
Ins|j|834|{(0,110),(1,106),(2,102),(3,91),(4,112),}|4
Ins|h|1025|{(0,110),(1,106),(2,102),(3,91),(4,113),}|4
Ins|e|906|{(0,113),(1,107),(2,102),(3,92),(4,113),}|1
Ins|s|1034|{(0,113),(1,108),(2,103),(3,92),(4,113),}|1
del|1|775|{(0,112),(1,106),(2,103),(3,92),(4,114),}|4
Ins|hadnlxpqzkwzfnwdcuifbnsszvuaseouwevtkjqyxbvkk|826|{(0,112),(1,106),(2,103),(3,92),(4,115),}|4
del|1|128|{(0,114),(1,106),(2,102),(3,92),(4,111),}|0
Ins|c|698|{(0,113),(1,109),(2,103),(3,93),(4,113),}|1
Ins|ffflvekodwlkdeessonwpcoloshpwwitetcwgh|173|{(0,113),(1,106),(2,104),(3,93),(4,111),}|2
Ins|c|695|{(0,113),(1,106),(2,103),(3,94),(4,112),}|3
Ins|g|953|{(0,113),(1,108),(2,103),(3,95),(4,114),}|3
Ins|i|341|{(0,113),(1,106),(2,103),(3,93),(4,116),}|4
Ins|p|1077|{(0,113),(1,109),(2,103),(3,93),(4,117),}|4
Ins|j|1026|{(0,114),(1,109),(2,104),(3,93),(4,118),}|4
Ins|l|773|{(0,113),(1,109),(2,105),(3,94),(4,117),}|2
Ins|k|368|{(0,114),(1,109),(2,103),(3,96),(4,116),}|3
del|1|52|{(0,114),(1,109),(2,103),(3,97),(4,116),}|3
Ins|a|182|{(0,113),(1,109),(2,106),(3,95),(4,117),}|2
Ins|o|793|{(0,114),(1,109),(2,107),(3,96),(4,117),}|2
Ins|a|1154|{(0,114),(1,110),(2,105),(3,97),(4,117),}|1
del|1|15|{(0,114),(1,109),(2,105),(3,98),(4,118),}|3
Ins|o|1025|{(0,114),(1,111),(2,105),(3,97),(4,117),}|1
Ins|jcmricnxifzhvhyqqbjdyendpggpqzwuuwcuwz|774|{(0,114),(1,112),(2,106),(3,97),(4,118),}|1
Ins|v|887|{(0,115),(1,110),(2,107),(3,97),(4,118),}|0
Ins|u|507|{(0,114),(1,110),(2,107),(3,99),(4,118),}|3
del|1|991|{(0,114),(1,110),(2,108),(3,98),(4,118),}|2
del|1|341|{(0,114),(1,111),(2,107),(3,100),(4,118),}|3
Ins|a|765|{(0,115),(1,113),(2,107),(3,98),(4,118),}|1
Ins|a|1215|{(0,115),(1,114),(2,107),(3,98),(4,118),}|1
Ins|pzrjnxccrhbrlhskvrbajszvyxxblbhzqtkunisnius|409|{(0,114),(1,112),(2,107),(3,101),(4,118),}|3
Ins|y|286|{(0,116),(1,112),(2,107),(3,98),(4,118),}|0
del|1|608|{(0,114),(1,112),(2,109),(3,100),(4,118),}|2
del|1|158|{(0,115),(1,115),(2,107),(3,100),(4,118),}|1
Ins|o|301|{(0,115),(1,112),(2,108),(3,102),(4,118),}|3
del|1|785|{(0,115),(1,114),(2,107),(3,98),(4,119),}|4
Ins|r|495|{(0,115),(1,112),(2,108),(3,103),(4,118),}|3
del|1|419|{(0,117),(1,112),(2,108),(3,101),(4,118),}|0
Ins|v|202|{(0,118),(1,112),(2,108),(3,101),(4,118),}|0
Ins|r|72|{(0,115),(1,114),(2,108),(3,104),(4,119),}|3
del|1|791|{(0,119),(1,114),(2,108),(3,103),(4,118),}|0
Ins|h|360|{(0,115),(1,115),(2,108),(3,102),(4,120),}|4
Ins|v|994|{(0,116),(1,116),(2,109),(3,102),(4,119),}|1
Ins|m|792|{(0,116),(1,115),(2,108),(3,103),(4,121),}|4
del|1|706|{(0,116),(1,117),(2,109),(3,102),(4,119),}|1
Ins|m|550|{(0,119),(1,115),(2,110),(3,103),(4,119),}|2
Ins|a|360|{(0,119),(1,117),(2,111),(3,104),(4,120),}|2
Ins|l|411|{(0,120),(1,117),(2,110),(3,104),(4,120),}|0
Ins|b|948|{(0,119),(1,116),(2,109),(3,104),(4,122),}|4
Ins|x|680|{(0,119),(1,118),(2,111),(3,104),(4,121),}|1
Ins|x|1032|{(0,121),(1,117),(2,111),(3,104),(4,122),}|0
Ins|x|512|{(0,120),(1,119),(2,111),(3,104),(4,122),}|1
Ins|o|593|{(0,120),(1,117),(2,111),(3,104),(4,123),}|4
del|1|206|{(0,120),(1,120),(2,111),(3,104),(4,122),}|1
Ins|s|1010|{(0,122),(1,117),(2,111),(3,104),(4,122),}|0
del|1|327|{(0,120),(1,118),(2,112),(3,104),(4,122),}|2
Ins|i|732|{(0,120),(1,118),(2,113),(3,104),(4,122),}|2
Ins|x|713|{(0,120),(1,121),(2,111),(3,104),(4,123),}|1
Ins|g|477|{(0,121),(1,118),(2,114),(3,104),(4,122),}|2
Ins|f|509|{(0,123),(1,118),(2,111),(3,104),(4,123),}|0
Ins|i|457|{(0,121),(1,122),(2,111),(3,104),(4,123),}|1
Ins|b|759|{(0,121),(1,118),(2,115),(3,104),(4,123),}|2
Ins|o|547|{(0,124),(1,120),(2,113),(3,104),(4,123),}|0
Ins|o|481|{(0,125),(1,121),(2,114),(3,104),(4,123),}|0
del|1|1155|{(0,126),(1,121),(2,114),(3,104),(4,123),}|0
Ins|donjttrfynrinciwyjkckwxflrrtzngplmezqbqudxoy|774|{(0,122),(1,123),(2,113),(3,104),(4,123),}|1
del|33|263|{(0,125),(1,122),(2,116),(3,104),(4,123),}|2
Ins|x|1204|{(0,124),(1,122),(2,115),(3,104),(4,124),}|4
Ins|yvsuvzyuognqcnybwddrwevhbvvtgwqneeugo|669|{(0,124),(1,124),(2,115),(3,104),(4,123),}|1
Ins|g|972|{(0,124),(1,122),(2,115),(3,104),(4,125),}|4
Ins|xoyolumllxrgahfoibwkuraciwokuzoigempwpsr|204|{(0,124),(1,122),(2,115),(3,104),(4,126),}|4
del|1|932|{(0,127),(1,123),(2,115),(3,104),(4,123),}|0
Ins|v|210|{(0,126),(1,124),(2,117),(3,104),(4,124),}|2
Ins|u|39|{(0,127),(1,124),(2,118),(3,104),(4,126),}|2
del|1|1068|{(0,128),(1,124),(2,116),(3,104),(4,126),}|0
Ins|y|1330|{(0,127),(1,124),(2,119),(3,104),(4,126),}|2
Ins|n|359|{(0,126),(1,125),(2,116),(3,104),(4,126),}|1
del|1|996|{(0,127),(1,124),(2,116),(3,105),(4,126),}|3
Ins|o|1160|{(0,127),(1,124),(2,116),(3,104),(4,127),}|4
del|1|1371|{(0,126),(1,126),(2,116),(3,104),(4,126),}|1
Ins|z|1103|{(0,127),(1,124),(2,120),(3,104),(4,126),}|2
Ins|l|768|{(0,129),(1,124),(2,119),(3,104),(4,126),}|0
Ins|f|633|{(0,128),(1,127),(2,119),(3,105),(4,127),}|1
Ins|u|1196|{(0,130),(1,125),(2,119),(3,104),(4,127),}|0
del|38|997|{(0,131),(1,125),(2,119),(3,104),(4,127),}|0
Ins|b|152|{(0,128),(1,126),(2,120),(3,105),(4,128),}|4
Ins|u|1328|{(0,128),(1,126),(2,121),(3,105),(4,127),}|2
Ins|u|913|{(0,132),(1,126),(2,120),(3,105),(4,127),}|0
Ins|f|932|{(0,128),(1,126),(2,122),(3,105),(4,127),}|2
Ins|m|102|{(0,131),(1,127),(2,120),(3,105),(4,129),}|4
Ins|z|842|{(0,133),(1,127),(2,120),(3,105),(4,127),}|0
Ins|i|1176|{(0,131),(1,127),(2,123),(3,105),(4,129),}|2
Ins|r|912|{(0,131),(1,127),(2,121),(3,106),(4,129),}|3
Ins|r|98|{(0,131),(1,127),(2,122),(3,107),(4,129),}|3
del|41|1274|{(0,134),(1,127),(2,123),(3,105),(4,129),}|0
Ins|l|397|{(0,132),(1,127),(2,124),(3,105),(4,129),}|2
Ins|z|1255|{(0,133),(1,128),(2,123),(3,106),(4,129),}|1
Ins|a|792|{(0,134),(1,127),(2,124),(3,108),(4,129),}|3
Ins|r|1303|{(0,134),(1,127),(2,124),(3,109),(4,129),}|3
Ins|vbyhrewudanduktbyanobgncnrtafcrufcpngeuijxxmhuvf|20|{(0,133),(1,127),(2,123),(3,107),(4,130),}|4
Ins|m|160|{(0,135),(1,127),(2,124),(3,107),(4,129),}|0
del|1|769|{(0,136),(1,127),(2,124),(3,107),(4,129),}|0
Ins|t|832|{(0,134),(1,128),(2,124),(3,107),(4,131),}|4
Ins|sxparewopqihpfqdgsecumwjpmzxcclksfhnnqvnpcs|718|{(0,137),(1,128),(2,124),(3,109),(4,129),}|0
Ins|w|463|{(0,134),(1,129),(2,124),(3,109),(4,130),}|1
del|1|1200|{(0,136),(1,130),(2,124),(3,109),(4,130),}|1
Ins|s|201|{(0,136),(1,131),(2,124),(3,109),(4,131),}|1
Ins|t|847|{(0,137),(1,129),(2,124),(3,110),(4,131),}|3
Ins|n|533|{(0,137),(1,132),(2,124),(3,109),(4,131),}|1
Ins|u|1169|{(0,137),(1,133),(2,124),(3,109),(4,131),}|1
Ins|x|563|{(0,138),(1,131),(2,124),(3,109),(4,131),}|0
Ins|u|205|{(0,139),(1,131),(2,124),(3,109),(4,131),}|0
del|1|1295|{(0,137),(1,134),(2,124),(3,109),(4,131),}|1
Ins|l|456|{(0,137),(1,135),(2,124),(3,109),(4,131),}|1
del|1|16|{(0,138),(1,136),(2,124),(3,110),(4,131),}|1
Ins|q|596|{(0,138),(1,133),(2,124),(3,110),(4,132),}|4
Ins|s|1154|{(0,138),(1,136),(2,124),(3,111),(4,132),}|3
Ins|k|176|{(0,139),(1,136),(2,124),(3,112),(4,132),}|3
Ins|p|917|{(0,139),(1,136),(2,125),(3,110),(4,131),}|2
Ins|d|1258|{(0,140),(1,136),(2,124),(3,110),(4,132),}|0
Ins|w|692|{(0,139),(1,137),(2,125),(3,111),(4,132),}|1
Ins|a|932|{(0,139),(1,136),(2,124),(3,113),(4,132),}|3
Ins|b|641|{(0,139),(1,138),(2,125),(3,112),(4,132),}|1
Ins|k|551|{(0,139),(1,136),(2,124),(3,114),(4,132),}|3
Ins|h|30|{(0,139),(1,136),(2,124),(3,112),(4,133),}|4
del|1|34|{(0,139),(1,136),(2,126),(3,112),(4,132),}|2
Ins|m|863|{(0,139),(1,136),(2,125),(3,112),(4,134),}|4
Ins|u|477|{(0,139),(1,139),(2,125),(3,113),(4,132),}|1
Ins|x|327|{(0,139),(1,137),(2,127),(3,114),(4,132),}|2
Ins|m|858|{(0,139),(1,137),(2,128),(3,114),(4,133),}|2
del|1|1003|{(0,140),(1,138),(2,126),(3,114),(4,135),}|4
Ins|q|155|{(0,141),(1,139),(2,128),(3,114),(4,134),}|0
Ins|z|455|{(0,140),(1,139),(2,129),(3,114),(4,134),}|2
Ins|x|1040|{(0,140),(1,139),(2,130),(3,114),(4,134),}|2
Ins|b|483|{(0,140),(1,139),(2,131),(3,114),(4,134),}|2
Ins|x|494|{(0,140),(1,139),(2,127),(3,114),(4,136),}|4
Ins|y|1040|{(0,141),(1,140),(2,131),(3,114),(4,135),}|1
Ins|y|208|{(0,141),(1,141),(2,131),(3,114),(4,135),}|1
Ins|z|594|{(0,141),(1,139),(2,132),(3,114),(4,136),}|2
Ins|a|245|{(0,141),(1,139),(2,133),(3,114),(4,136),}|2
Ins|x|1273|{(0,141),(1,142),(2,131),(3,114),(4,136),}|1
del|1|1273|{(0,141),(1,139),(2,134),(3,114),(4,136),}|2
Ins|qwwfjxoddqtcdnkhbjduchqbejdmzfgxkxqmizisr|631|{(0,141),(1,143),(2,131),(3,114),(4,136),}|1
Ins|q|1118|{(0,141),(1,139),(2,131),(3,115),(4,136),}|3
Ins|o|922|{(0,142),(1,141),(2,132),(3,114),(4,136),}|0
del|1|1253|{(0,141),(1,141),(2,135),(3,114),(4,136),}|2
Ins|a|320|{(0,143),(1,141),(2,132),(3,114),(4,136),}|0
del|1|0|{(0,141),(1,141),(2,136),(3,114),(4,136),}|2
Ins|r|357|{(0,141),(1,144),(2,132),(3,115),(4,136),}|1
Ins|a|562|{(0,141),(1,145),(2,132),(3,115),(4,136),}|1
Ins|r|270|{(0,143),(1,146),(2,135),(3,115),(4,136),}|1
Ins|ofzywsitekwtzpxchhdmycvclyzgltfpihbehefhgicfnrqrhv|980|{(0,141),(1,143),(2,134),(3,116),(4,136),}|3
Ins|j|660|{(0,141),(1,143),(2,135),(3,117),(4,136),}|3
Ins|ebjsuxubkrhdafaeufsgrqffplseljbadus|49|{(0,143),(1,144),(2,135),(3,118),(4,136),}|3
Ins|u|480|{(0,144),(1,145),(2,135),(3,115),(4,136),}|0
Ins|r|848|{(0,143),(1,145),(2,137),(3,116),(4,136),}|2
Ins|g|912|{(0,143),(1,146),(2,136),(3,115),(4,137),}|4
Ins|m|446|{(0,143),(1,146),(2,136),(3,119),(4,136),}|3
Ins|j|565|{(0,143),(1,146),(2,136),(3,116),(4,138),}|4
Ins|p|957|{(0,145),(1,146),(2,137),(3,119),(4,137),}|0
Ins|q|713|{(0,146),(1,146),(2,137),(3,119),(4,137),}|0
Ins|c|230|{(0,147),(1,146),(2,137),(3,119),(4,137),}|0
Ins|cmggpdggxdqeohxwgklmdmkpjvdlikgtvdkdwbs|470|{(0,144),(1,146),(2,138),(3,119),(4,138),}|2
Ins|r|645|{(0,144),(1,146),(2,137),(3,119),(4,139),}|4
del|1|9|{(0,144),(1,146),(2,137),(3,119),(4,140),}|4
Ins|v|1251|{(0,145),(1,146),(2,138),(3,120),(4,138),}|3
Ins|z|1012|{(0,145),(1,146),(2,137),(3,119),(4,141),}|4
Ins|y|904|{(0,147),(1,146),(2,138),(3,121),(4,138),}|3
Ins|mfswfkfcwsskbslcjtqrwisdrlbwghtnyvnoxbomq|514|{(0,146),(1,146),(2,139),(3,119),(4,138),}|2
Ins|x|1015|{(0,148),(1,146),(2,138),(3,119),(4,139),}|0
Ins|a|1260|{(0,146),(1,146),(2,138),(3,119),(4,142),}|4
Ins|k|952|{(0,149),(1,146),(2,138),(3,119),(4,139),}|0
Ins|g|1293|{(0,147),(1,146),(2,138),(3,122),(4,142),}|3
del|1|391|{(0,147),(1,146),(2,140),(3,121),(4,140),}|2
del|1|1514|{(0,150),(1,146),(2,139),(3,121),(4,142),}|0
del|1|1499|{(0,149),(1,147),(2,139),(3,121),(4,142),}|1
del|1|1063|{(0,148),(1,146),(2,138),(3,121),(4,143),}|4
del|1|176|{(0,150),(1,146),(2,141),(3,122),(4,142),}|2
Ins|z|1094|{(0,149),(1,146),(2,139),(3,122),(4,144),}|4
Ins|v|516|{(0,150),(1,146),(2,142),(3,122),(4,142),}|2
Ins|y|25|{(0,151),(1,146),(2,140),(3,122),(4,143),}|0
Ins|o|989|{(0,150),(1,147),(2,140),(3,123),(4,143),}|3
Ins|o|812|{(0,150),(1,147),(2,140),(3,124),(4,144),}|3
Ins|g|557|{(0,152),(1,147),(2,142),(3,124),(4,144),}|0
Ins|p|1370|{(0,151),(1,147),(2,143),(3,122),(4,144),}|2
